lat,lon,prob201107,prob201108
1.629167,100.6782,101,101
1.620833,100.6778,101,101
1.6125,100.6774,101,101
1.604167,100.677,101,101
1.595833,100.6766,101,101
1.404167,100.6677,85,86
1.395833,100.6674,101,101
1.3875,100.667,101,101
1.379167,100.6667,101,101
1.370833,100.6663,101,101
1.3625,100.666,60,61
1.354167,100.6656,89,90
1.345833,100.6653,98,99
1.3375,100.6649,99,99
1.329167,100.6646,76,76
1.320833,100.6642,101,101
1.3125,100.6639,101,101
1.304167,100.6636,101,101
1.295833,100.6632,101,101
1.2875,100.6629,92,92
1.279167,100.6626,99,99
1.270833,100.6623,99,99
1.2625,100.6619,97,97
1.254167,100.6616,96,96
1.245833,100.6613,94,94
1.2375,100.661,78,78
1.229167,100.6607,101,101
1.220833,100.6603,101,101
1.2125,100.66,101,101
1.204167,100.6597,101,101
1.195833,100.6594,101,101
1.1875,100.6591,73,73
1.0875,100.6556,101,101
1.0625,100.6548,97,97
1.054167,100.6545,92,92
1.020833,100.6535,103,103
1.0125,100.6532,99,99
1.004167,100.653,99,99
.9958333,100.6527,99,99
.9875,100.6525,99,99
.9791667,100.6522,103,103
.9708334,100.6519,103,103
.9625,100.6517,98,98
.9375,100.651,103,103
.9291667,100.6507,103,103
.9125,100.6503,103,103
.9041666,100.65,103,103
.8958333,100.6498,70,70
.8875,100.6496,79,79
.8791667,100.6493,103,103
.7875,100.647,101,101
.7791666,100.6468,101,101
.7708333,100.6466,101,101
.7625,100.6464,101,101
.7541667,100.6462,101,101
.7458333,100.646,101,101
.7375,100.6458,101,101
.7291667,100.6457,101,101
.7208334,100.6455,51,52
.7125,100.6453,101,101
.7041667,100.6451,101,101
.6958333,100.6449,101,54
.6875,100.6447,101,101
.6708333,100.6444,101,101
.6625,100.6442,101,101
.6541666,100.6441,103,103
.6458333,100.6439,103,103
.6375,100.6437,103,103
.6291667,100.6436,103,103
.6208333,100.6434,103,103
.5708333,100.6425,101,101
.5625,100.6423,101,101
.5541667,100.6422,101,101
.5458333,100.6421,101,101
.5375,100.6419,101,101
.5208333,100.6417,103,103
.5125,100.6415,103,103
.5041667,100.6414,70,70
.4958333,100.6413,101,101
.4875,100.6411,101,101
.4791667,100.641,101,101
.4708333,100.6409,101,101
.4625,100.6408,101,101
.4541667,100.6407,101,101
.3041667,100.6389,101,101
.2875,100.6388,101,101
.2791667,100.6387,101,101
.2708333,100.6386,101,101
.2625,100.6386,101,101
.2541667,100.6385,101,101
.2458333,100.6384,101,101
.2375,100.6384,101,101
.2291667,100.6383,101,101
.2208333,100.6382,101,101
.2125,100.6382,101,101
.2041667,100.6381,101,101
.1958333,100.6381,101,101
.1875,100.638,101,101
.1791667,100.638,101,101
.1708333,100.6379,101,101
.0875,100.6376,101,101
.0708333,100.6376,101,101
.0625,100.6376,101,101
.0541667,100.6375,101,101
.0458333,100.6375,101,101
.0375,100.6375,101,101
.0291667,100.6375,101,101
.0208333,100.6375,101,101
.0041667,100.6375,101,101
1.529167,100.6817,101,101
1.404167,100.6761,87,87
1.395833,100.6757,74,74
1.3875,100.6754,101,101
1.379167,100.675,101,101
1.370833,100.6746,101,101
1.3625,100.6743,101,101
1.354167,100.674,64,64
1.345833,100.6736,99,99
1.3375,100.6733,97,98
1.329167,100.6729,101,101
1.320833,100.6726,101,101
1.3125,100.6722,101,101
1.295833,100.6716,101,101
1.279167,100.6709,94,94
1.270833,100.6706,94,94
1.2625,100.6703,91,91
1.254167,100.67,94,94
1.245833,100.6696,93,93
1.2375,100.6693,52,52
1.229167,100.669,101,101
1.220833,100.6687,101,101
1.2125,100.6684,101,101
1.204167,100.6681,101,101
1.195833,100.6678,56,56
1.120833,100.6651,99,99
1.1125,100.6648,98,98
1.095833,100.6642,85,85
1.0625,100.6631,96,96
1.054167,100.6629,103,103
1.0125,100.6616,98,98
1.004167,100.6613,98,98
.9958333,100.661,98,98
.9375,100.6593,103,103
.9125,100.6586,103,103
.9041666,100.6584,78,78
.8958333,100.6581,87,87
.8875,100.6579,103,103
.8791667,100.6577,103,103
.8708333,100.6575,103,103
.7958333,100.6555,101,101
.7875,100.6553,101,101
.7791666,100.6551,101,101
.7708333,100.6549,101,101
.7625,100.6547,101,101
.7541667,100.6546,101,101
.7458333,100.6544,101,101
.7375,100.6542,101,101
.7291667,100.654,101,101
.7208334,100.6538,56,57
.7125,100.6536,101,59
.7041667,100.6534,63,71
.6958333,100.6533,101,101
.6708333,100.6527,52,52
.6625,100.6526,51,51
.6541666,100.6524,61,61
.6458333,100.6522,103,103
.6375,100.6521,103,103
.6291667,100.6519,103,103
.6208333,100.6517,103,103
.5708333,100.6508,101,101
.5625,100.6507,101,101
.5458333,100.6504,101,101
.5208333,100.65,103,103
.5125,100.6499,103,103
.5041667,100.6497,103,103
.4875,100.6495,101,101
.4791667,100.6494,101,101
.4708333,100.6492,101,101
.4625,100.6491,101,101
.4541667,100.649,101,101
.4458333,100.6489,101,101
.4375,100.6488,101,101
.3875,100.6481,103,103
.3791667,100.648,83,83
.3708333,100.6479,79,79
.3625,100.6479,72,72
.3541667,100.6478,101,101
.3375,100.6476,101,101
.3041667,100.6473,101,101
.2958333,100.6472,101,101
.2875,100.6471,101,101
.2791667,100.647,101,101
.2708333,100.647,101,101
.2625,100.6469,101,101
.2541667,100.6468,101,101
.2458333,100.6468,101,101
.2375,100.6467,101,101
.2291667,100.6466,101,101
.2208333,100.6466,80,80
.2125,100.6465,101,101
.2041667,100.6465,101,101
.1958333,100.6464,101,101
.1875,100.6464,101,101
.1625,100.6462,101,101
.1541667,100.6462,101,101
.1041667,100.646,101,101
.0791667,100.6459,101,101
.0708333,100.6459,101,101
.0625,100.6459,101,101
.0541667,100.6459,101,101
.0458333,100.6459,101,101
.0375,100.6459,101,101
.0291667,100.6458,101,101
.0208333,100.6458,101,101
.0125,100.6458,101,101
.0041667,100.6458,101,101
1.404167,100.6844,86,86
1.395833,100.684,74,74
1.3875,100.6837,101,101
1.379167,100.6833,101,101
1.370833,100.683,101,101
1.3625,100.6826,101,101
1.354167,100.6823,68,69
1.345833,100.6819,82,83
1.3375,100.6816,70,70
1.329167,100.6813,101,101
1.279167,100.6793,101,101
1.270833,100.6789,77,77
1.2625,100.6786,93,93
1.254167,100.6783,87,87
1.245833,100.678,86,86
1.2375,100.6777,101,101
1.229167,100.6773,101,101
1.220833,100.677,101,101
1.2125,100.6767,101,101
1.204167,100.6764,101,101
1.195833,100.6761,101,101
1.1875,100.6758,101,101
1.1375,100.674,98,98
1.129167,100.6737,99,99
1.120833,100.6734,99,99
1.1125,100.6731,99,99
1.095833,100.6726,98,98
1.0875,100.6723,95,95
1.054167,100.6712,94,94
1.0125,100.6699,93,93
1.004167,100.6696,93,93
.9291667,100.6674,90,90
.9208333,100.6672,103,103
.9125,100.6669,71,71
.9041666,100.6667,78,78
.8958333,100.6665,103,103
.8875,100.6662,103,103
.8791667,100.666,103,103
.8708333,100.6658,103,103
.8625,100.6656,103,103
.7958333,100.6639,101,101
.7875,100.6637,101,101
.7791666,100.6635,101,101
.7708333,100.6633,101,101
.7625,100.6631,101,101
.7541667,100.6629,101,101
.7458333,100.6627,101,101
.7375,100.6625,101,101
.7291667,100.6623,101,101
.7208334,100.6621,101,101
.6791667,100.6612,56,56
.6708333,100.6611,53,53
.6625,100.6609,101,101
.6541666,100.6607,59,59
.6458333,100.6606,61,61
.6375,100.6604,65,65
.6291667,100.6602,103,103
.6208333,100.6601,103,103
.6125,100.6599,101,101
.6041667,100.6598,101,101
.5708333,100.6592,101,101
.5625,100.659,101,101
.5208333,100.6583,103,103
.5125,100.6582,103,103
.5041667,100.6581,103,103
.4958333,100.6579,103,103
.4875,100.6578,61,61
.4791667,100.6577,63,64
.4708333,100.6576,101,101
.4625,100.6574,101,101
.4541667,100.6573,101,101
.4458333,100.6572,101,101
.4375,100.6571,101,101
.4291667,100.657,101,101
.4208333,100.6569,103,103
.3958333,100.6566,95,95
.3875,100.6565,70,71
.3791667,100.6564,80,80
.3708333,100.6563,84,84
.3625,100.6562,101,101
.3541667,100.6561,101,101
.3291667,100.6558,64,65
.2875,100.6554,101,101
.2791667,100.6554,101,101
.2708333,100.6553,101,101
.2625,100.6552,101,101
.2541667,100.6552,101,101
.2458333,100.6551,101,101
.2375,100.655,103,103
.2291667,100.655,103,103
.2208333,100.6549,103,103
.2125,100.6549,101,101
.2041667,100.6548,101,101
.1958333,100.6548,101,101
.1875,100.6547,101,101
.1791667,100.6547,101,101
.1708333,100.6546,101,101
.1458333,100.6545,101,101
.1041667,100.6543,101,101
.0791667,100.6543,101,101
.0708333,100.6542,101,101
.0625,100.6542,101,101
.0541667,100.6542,101,101
.0458333,100.6542,101,101
.0375,100.6542,101,101
.0291667,100.6542,101,101
.0208333,100.6542,101,101
.0125,100.6542,101,101
.0041667,100.6542,101,101
1.404167,100.6927,79,79
1.395833,100.6924,83,83
1.3875,100.692,101,101
1.379167,100.6917,101,101
1.370833,100.6913,101,101
1.354167,100.6906,101,101
1.345833,100.6903,69,69
1.3375,100.6899,101,101
1.304167,100.6886,101,101
1.279167,100.6876,101,101
1.270833,100.6873,101,101
1.2625,100.6869,84,84
1.254167,100.6866,82,82
1.245833,100.6863,67,67
1.2375,100.686,101,101
1.229167,100.6857,101,101
1.204167,100.6847,60,60
1.195833,100.6844,101,101
1.1875,100.6841,101,101
1.145833,100.6826,88,88
1.1375,100.6823,99,99
1.129167,100.6821,99,99
1.120833,100.6818,98,98
1.1125,100.6815,98,98
1.104167,100.6812,99,99
1.095833,100.6809,95,95
1.0875,100.6806,67,68
1.0125,100.6782,93,93
.9458333,100.6762,96,96
.9375,100.676,98,98
.9291667,100.6757,96,96
.9208333,100.6755,93,93
.9125,100.6753,82,82
.9041666,100.675,84,84
.8958333,100.6748,103,103
.8875,100.6746,103,103
.8791667,100.6744,103,103
.8708333,100.6741,103,103
.8625,100.6739,103,103
.7958333,100.6722,101,101
.7875,100.672,101,101
.7791666,100.6718,101,101
.7708333,100.6716,101,101
.7625,100.6714,101,101
.7541667,100.6712,101,101
.7458333,100.671,101,101
.7375,100.6708,101,101
.7291667,100.6707,101,101
.6875,100.6697,101,101
.6791667,100.6696,101,101
.6708333,100.6694,101,101
.6625,100.6692,52,52
.6541666,100.6691,54,54
.6458333,100.6689,67,67
.6375,100.6687,70,70
.6291667,100.6686,68,68
.6208333,100.6684,69,69
.6041667,100.6681,101,101
.5708333,100.6675,101,101
.5625,100.6674,101,101
.4958333,100.6663,103,103
.4875,100.6661,52,52
.4791667,100.666,101,101
.4708333,100.6659,101,101
.4625,100.6658,101,101
.4541667,100.6657,101,101
.4208333,100.6652,55,55
.4125,100.6651,103,103
.4041667,100.665,77,77
.3708333,100.6646,68,69
.3291667,100.6642,103,103
.2708333,100.6636,52,52
.2625,100.6636,72,72
.2541667,100.6635,83,83
.2458333,100.6634,103,103
.2375,100.6634,103,103
.2291667,100.6633,103,103
.2125,100.6632,101,101
.2041667,100.6631,101,101
.1958333,100.6631,101,101
.1875,100.663,101,101
.1791667,100.663,101,101
.1708333,100.6629,101,101
.1458333,100.6628,101,101
.1375,100.6628,101,101
.1041667,100.6627,103,103
.0958333,100.6626,103,103
.0708333,100.6626,101,101
.0625,100.6626,101,101
.0541667,100.6625,101,101
.0458333,100.6625,101,101
.0375,100.6625,101,101
.0291667,100.6625,101,101
.0125,100.6625,101,101
.0041667,100.6625,101,101
1.395833,100.7007,62,63
1.3875,100.7004,52,52
1.370833,100.6997,101,101
1.3625,100.6993,101,101
1.354167,100.699,101,101
1.320833,100.6976,101,101
1.3125,100.6973,101,101
1.304167,100.6969,101,101
1.295833,100.6966,101,101
1.2875,100.6963,101,101
1.279167,100.6959,101,101
1.270833,100.6956,101,101
1.2625,100.6953,50,50
1.2375,100.6943,55,55
1.220833,100.6937,50,50
1.2125,100.6934,66,66
1.1875,100.6925,86,86
1.179167,100.6922,89,89
1.145833,100.691,98,98
1.1375,100.6907,95,95
1.129167,100.6904,96,96
1.120833,100.6901,97,97
1.1125,100.6898,96,96
1.104167,100.6895,93,93
1.095833,100.6892,91,91
1.0875,100.689,91,91
.9458333,100.6846,103,103
.9375,100.6843,103,103
.9291667,100.6841,97,97
.9208333,100.6838,103,103
.9125,100.6836,103,103
.9041666,100.6834,92,92
.8958333,100.6831,103,103
.8875,100.6829,103,103
.8625,100.6822,103,103
.8125,100.681,101,101
.7958333,100.6805,101,101
.7875,100.6803,101,101
.7791666,100.6801,101,101
.7708333,100.6799,101,101
.7625,100.6797,101,101
.7375,100.6792,101,101
.7291667,100.679,101,101
.6875,100.6781,56,57
.6791667,100.6779,101,101
.6708333,100.6777,101,101
.6625,100.6776,101,101
.6541666,100.6774,60,60
.6458333,100.6772,65,65
.6375,100.6771,64,64
.6291667,100.6769,101,101
.6208333,100.6767,63,63
.6125,100.6766,75,75
.5625,100.6757,101,101
.4875,100.6745,103,103
.4791667,100.6744,101,101
.4708333,100.6742,101,101
.4625,100.6741,101,101
.4541667,100.674,101,101
.4208333,100.6735,101,101
.4125,100.6734,101,101
.4041667,100.6733,101,101
.2708333,100.672,80,80
.2625,100.6719,84,84
.2541667,100.6718,103,103
.2458333,100.6718,103,103
.2125,100.6715,101,101
.2041667,100.6715,103,103
.1958333,100.6714,101,101
.1875,100.6714,101,101
.1791667,100.6713,101,101
.1708333,100.6713,101,101
.1625,100.6712,101,101
.1541667,100.6712,101,101
.1375,100.6711,101,101
.0625,100.6709,101,101
.0458333,100.6709,101,101
.0375,100.6709,101,101
.0291667,100.6708,101,101
.0208333,100.6708,101,101
.0125,100.6708,101,101
.0041667,100.6708,101,101
1.6125,100.7191,66,66
1.4125,100.7098,101,101
1.404167,100.7094,101,101
1.395833,100.7091,101,101
1.3625,100.7076,101,101
1.345833,100.7069,101,101
1.3375,100.7066,101,101
1.329167,100.7063,101,101
1.320833,100.7059,101,101
1.3125,100.7056,101,101
1.304167,100.7053,101,101
1.295833,100.7049,101,101
1.2875,100.7046,101,101
1.279167,100.7043,101,101
1.270833,100.7039,101,101
1.2625,100.7036,101,101
1.254167,100.7033,101,101
1.245833,100.703,101,101
1.229167,100.7023,51,51
1.220833,100.702,101,101
1.2125,100.7017,75,75
1.204167,100.7014,94,94
1.195833,100.7011,99,99
1.1875,100.7008,99,99
1.1625,100.6999,99,99
1.154167,100.6996,97,97
1.145833,100.6993,95,95
1.1375,100.699,95,95
1.129167,100.6987,98,98
1.120833,100.6984,98,98
1.1125,100.6982,97,97
1.104167,100.6979,98,98
1.095833,100.6976,97,97
1.0875,100.6973,98,98
.9458333,100.6929,103,103
.9375,100.6926,103,103
.9291667,100.6924,103,103
.9208333,100.6922,103,103
.9125,100.6919,103,103
.9041666,100.6917,103,103
.8958333,100.6915,103,103
.8125,100.6893,101,101
.7958333,100.6889,101,101
.7875,100.6887,101,101
.7791666,100.6885,101,101
.7708333,100.6883,101,101
.7625,100.6881,101,101
.7375,100.6875,101,101
.7291667,100.6873,101,101
.7208334,100.6871,101,101
.7125,100.687,101,101
.7041667,100.6868,66,66
.6958333,100.6866,80,80
.6791667,100.6862,61,61
.6708333,100.6861,101,101
.6625,100.6859,101,101
.6541666,100.6857,52,52
.6458333,100.6856,61,61
.6375,100.6854,64,64
.6291667,100.6852,65,65
.6208333,100.6851,69,69
.6125,100.6849,67,67
.6041667,100.6848,54,54
.4875,100.6828,103,103
.4791667,100.6827,84,84
.4708333,100.6826,68,68
.4291667,100.682,101,101
.4125,100.6818,101,101
.4041667,100.6817,101,101
.3958333,100.6816,101,101
.3208333,100.6807,101,101
.2541667,100.6802,103,103
.2041667,100.6798,101,101
.1958333,100.6798,101,101
.1875,100.6797,101,101
.1708333,100.6796,101,101
.1625,100.6796,101,101
.1541667,100.6795,101,101
.1458333,100.6795,101,101
.1375,100.6795,101,101
.1291667,100.6794,101,101
.1208333,100.6794,101,101
.0375,100.6792,101,101
.0208333,100.6792,101,101
.0125,100.6792,101,101
.0041667,100.6792,101,101
1.545833,100.7242,101,101
1.4125,100.7181,101,101
1.404167,100.7177,101,101
1.395833,100.7174,101,101
1.3875,100.717,101,101
1.379167,100.7167,101,101
1.370833,100.7163,101,101
1.354167,100.7156,101,101
1.345833,100.7153,101,101
1.3375,100.7149,101,101
1.329167,100.7146,101,101
1.320833,100.7143,101,101
1.3125,100.7139,101,101
1.304167,100.7136,101,101
1.295833,100.7133,101,101
1.2875,100.7129,101,101
1.279167,100.7126,101,101
1.270833,100.7123,101,101
1.2625,100.712,101,101
1.254167,100.7116,101,101
1.245833,100.7113,101,101
1.2375,100.711,101,101
1.229167,100.7107,101,101
1.220833,100.7104,54,54
1.2125,100.7101,101,101
1.204167,100.7097,95,95
1.195833,100.7094,99,99
1.179167,100.7088,99,99
1.1625,100.7082,99,99
1.154167,100.7079,98,98
1.145833,100.7076,98,98
1.1375,100.7073,98,98
1.129167,100.7071,98,98
1.120833,100.7068,98,98
1.1125,100.7065,98,98
1.104167,100.7062,99,99
1.095833,100.7059,99,99
1.0875,100.7056,95,95
.9791667,100.7022,88,88
.9708334,100.702,103,103
.9625,100.7017,103,103
.9541667,100.7015,103,103
.9458333,100.7012,103,103
.9291667,100.7007,103,103
.9208333,100.7005,103,103
.8125,100.6976,101,101
.7958333,100.6972,101,101
.7875,100.697,101,101
.7791666,100.6968,101,101
.7708333,100.6966,101,101
.7625,100.6964,101,101
.7541667,100.6962,101,101
.7375,100.6958,101,101
.7291667,100.6957,101,101
.7208334,100.6955,101,101
.7125,100.6953,51,51
.7041667,100.6951,67,67
.6875,100.6947,86,86
.6791667,100.6946,73,73
.6708333,100.6944,55,55
.6625,100.6942,101,101
.6541666,100.6941,51,51
.6458333,100.6939,64,64
.6375,100.6937,64,64
.6291667,100.6936,71,71
.6208333,100.6934,70,70
.5875,100.6928,101,101
.5791667,100.6926,101,101
.4875,100.6911,103,103
.4791667,100.691,103,103
.4375,100.6904,101,101
.4291667,100.6903,101,101
.4125,100.6901,101,101
.4041667,100.69,101,101
.3958333,100.6899,101,101
.3875,100.6898,101,101
.2541667,100.6885,103,103
.2041667,100.6881,101,101
.1958333,100.6881,101,101
.1875,100.688,101,101
.1791667,100.688,101,101
.1708333,100.688,101,101
.1625,100.6879,101,101
.1541667,100.6879,101,101
.1458333,100.6878,101,101
.1375,100.6878,101,101
.1291667,100.6878,101,101
.1208333,100.6877,101,101
.0875,100.6876,101,101
.0708333,100.6876,101,101
.0375,100.6875,101,101
.0041667,100.6875,101,101
1.570833,100.7337,101,101
1.5625,100.7333,101,101
1.554167,100.7329,101,101
1.545833,100.7325,101,101
1.5125,100.7309,101,101
1.395833,100.7257,101,101
1.3875,100.7254,101,101
1.379167,100.725,101,101
1.370833,100.7247,101,101
1.3625,100.7243,101,101
1.354167,100.724,101,101
1.345833,100.7236,101,101
1.3375,100.7233,101,101
1.329167,100.7229,101,101
1.320833,100.7226,101,101
1.3125,100.7223,101,101
1.304167,100.7219,101,101
1.295833,100.7216,101,101
1.2875,100.7213,101,101
1.279167,100.7209,101,101
1.270833,100.7206,101,101
1.2625,100.7203,101,101
1.254167,100.72,101,101
1.245833,100.7196,101,101
1.2375,100.7193,101,101
1.229167,100.719,101,101
1.220833,100.7187,101,101
1.2125,100.7184,101,101
1.204167,100.7181,88,88
1.195833,100.7178,98,98
1.1875,100.7175,98,98
1.179167,100.7172,98,98
1.170833,100.7169,98,98
1.1625,100.7166,99,99
1.154167,100.7163,99,99
1.145833,100.716,99,99
1.1375,100.7157,98,98
1.129167,100.7154,96,96
1.120833,100.7151,98,98
1.1125,100.7148,97,97
1.104167,100.7145,98,98
1.095833,100.7143,98,98
1.070833,100.7134,103,103
1.0625,100.7132,61,61
.9625,100.71,103,103
.9041666,100.7084,103,103
.8625,100.7072,101,101
.8541667,100.707,101,101
.8291667,100.7064,101,101
.7875,100.7053,101,101
.7791666,100.7051,101,101
.7708333,100.7049,101,101
.7625,100.7048,101,101
.7541667,100.7046,101,101
.7375,100.7042,101,101
.7291667,100.704,101,101
.7208334,100.7038,51,51
.7125,100.7036,50,51
.7041667,100.7034,56,57
.6708333,100.7027,50,50
.6625,100.7026,101,101
.6541666,100.7024,101,101
.6458333,100.7022,66,66
.6375,100.7021,73,73
.6291667,100.7019,79,79
.6208333,100.7017,88,88
.6125,100.7016,75,75
.6041667,100.7014,53,54
.5958334,100.7013,101,101
.5875,100.7011,101,101
.5791667,100.701,101,101
.5375,100.7003,101,101
.4791667,100.6994,68,68
.4291667,100.6987,101,101
.4208333,100.6985,101,101
.4125,100.6984,101,101
.4041667,100.6983,101,101
.3958333,100.6982,101,101
.3875,100.6981,101,101
.2541667,100.6968,103,103
.2125,100.6965,101,101
.2041667,100.6965,101,101
.1958333,100.6964,101,101
.1875,100.6964,101,101
.1791667,100.6963,101,101
.1708333,100.6963,101,101
.1625,100.6962,101,101
.1541667,100.6962,101,101
.1458333,100.6962,101,101
.1375,100.6961,101,101
.1291667,100.6961,101,101
.1208333,100.6961,101,101
.1125,100.696,101,101
.0458333,100.6959,101,101
1.6125,100.7441,103,103
1.604167,100.7437,88,88
1.595833,100.7432,103,103
1.529167,100.74,101,101
1.5125,100.7393,101,101
1.395833,100.7341,101,101
1.3875,100.7337,101,101
1.379167,100.7333,101,101
1.370833,100.733,101,101
1.3625,100.7327,101,101
1.354167,100.7323,101,101
1.345833,100.732,101,101
1.3375,100.7316,101,101
1.329167,100.7313,101,101
1.320833,100.7309,101,101
1.3125,100.7306,101,101
1.304167,100.7303,101,101
1.295833,100.7299,101,101
1.2875,100.7296,101,101
1.279167,100.7293,101,101
1.270833,100.7289,101,101
1.2625,100.7286,101,101
1.254167,100.7283,101,101
1.245833,100.728,101,101
1.2375,100.7277,101,101
1.229167,100.7273,101,101
1.220833,100.727,101,101
1.2125,100.7267,101,101
1.204167,100.7264,88,88
1.195833,100.7261,97,97
1.1875,100.7258,96,96
1.179167,100.7255,98,98
1.170833,100.7252,99,99
1.1625,100.7249,99,99
1.154167,100.7246,99,99
1.145833,100.7243,99,99
1.1375,100.724,103,103
1.129167,100.7237,103,103
1.1125,100.7232,89,89
1.104167,100.7229,96,96
1.045833,100.7209,103,103
1.020833,100.7202,83,84
1.004167,100.7196,103,103
.9958333,100.7194,103,103
.9875,100.7191,103,103
